,SaleDollarCnt
3573,310000.0
3574,299000.0
3575,345000.0
3576,270000.0
3577,425000.0
3578,349000.0
3579,335000.0
3580,334000.0
3581,265000.0
3582,260000.0
3583,400000.0
3584,350000.0
3585,260000.0
3586,350000.0
3587,282000.0
3588,280005.0
3589,612500.0
3590,690000.0
3591,525000.0
3592,244000.0
3593,351000.0
3594,534000.0
3595,875000.0
3596,1345000.0
3597,615000.0
3598,502501.0
3599,550000.0
3600,475000.0
3601,535000.0
3602,400000.0
3603,389950.0
3604,752000.0
3605,919950.0
3606,433000.0
3607,640500.0
3608,550000.0
3609,417000.0
3610,427000.0
3611,300000.0
3612,240000.0
3613,228000.0
3614,559950.0
3615,289000.0
3616,330000.0
3617,315000.0
3618,467000.0
3619,195000.0
3620,330000.0
3621,331600.0
3622,1074000.0
3623,300000.0
3624,1400000.0
3625,510000.0
3626,2300000.0
3627,950000.0
3628,406000.0
3629,639000.0
3630,565000.0
3631,2055000.0
3632,3800000.0
3633,2800000.0
3634,773300.0
3635,620000.0
3636,325000.0
3637,438000.0
3638,950000.0
3639,575000.0
3640,492000.0
3641,485000.0
3642,462000.0
3643,649999.0
3644,745000.0
3645,202000.0
3646,552500.0
3647,656095.0
3648,219950.0
3649,700000.0
3650,274000.0
3651,226750.0
3652,259950.0
3653,280000.0
3654,1615000.0
3655,860000.0
3656,821600.0
3657,735000.0
3658,672500.0
3659,650000.0
3660,626500.0
3661,695000.0
3662,720000.0
3663,705000.0
3664,685000.0
3665,870000.0
3666,595500.0
3667,875000.0
3668,341000.0
3669,558000.0
3670,777000.0
3671,871000.0
3672,320000.0
3673,1000000.0
3674,486000.0
3675,399000.0
3676,549990.0
3677,850000.0
3678,355000.0
3679,235000.0
3680,894000.0
3681,750000.0
3682,164742.0
3683,399950.0
3684,638500.0
3685,535000.0
3686,450000.0
3687,282000.0
3688,1065000.0
3689,589000.0
3690,577500.0
3691,420000.0
3692,449800.0
3693,585000.0
3694,1950000.0
3695,485000.0
3696,1500000.0
3697,510000.0
3698,575000.0
3699,520000.0
3700,600000.0
3701,900000.0
3702,600000.0
3703,610000.0
3704,775000.0
3705,199950.0
3706,216000.0
3707,433000.0
3708,245000.0
3709,325000.0
3710,755500.0
3711,712500.0
3712,1540000.0
3713,925000.0
3714,500000.0
3715,750000.0
3716,772000.0
3717,905000.0
3718,458500.0
3719,453000.0
3720,257500.0
3721,558000.0
3722,644500.0
3723,661000.0
3724,622000.0
3725,650000.0
3726,510000.0
3727,599900.0
3728,670000.0
3729,407000.0
3730,1070000.0
3731,1200000.0
3732,711000.0
3733,391000.0
3734,425000.0
3735,435000.0
3736,517100.0
3737,433500.0
3738,453500.0
3739,420000.0
3740,423000.0
3741,421000.0
3742,427200.0
3743,373600.0
3744,431000.0
3745,420300.0
3746,352000.0
3747,405000.0
3748,325000.0
3749,279900.0
3750,283750.0
3751,855000.0
3752,735000.0
3753,275000.0
3754,883000.0
3755,729000.0
3756,400000.0
3757,430000.0
3758,196500.0
3759,310000.0
3760,380000.0
3761,430000.0
3762,440000.0
3763,525000.0
3764,450000.0
3765,450000.0
3766,474900.0
3767,425000.0
3768,329000.0
3769,299900.0
3770,550000.0
3771,560000.0
3772,585000.0
3773,556000.0
3774,700180.0
3775,530000.0
3776,457500.0
3777,2000000.0
3778,190000.0
3779,608000.0
3780,253000.0
3781,367000.0
3782,554000.0
3783,449900.0
3784,398000.0
3785,592500.0
3786,235000.0
3787,399950.0
3788,222200.0
3789,302000.0
3790,397500.0
3791,215000.0
3792,210000.0
3793,486500.0
3794,380000.0
3795,199000.0
3796,762500.0
3797,1060000.0
3798,679000.0
3799,700000.0
3800,516000.0
3801,549000.0
3802,460000.0
3803,500000.0
3804,733000.0
3805,382500.0
3806,570000.0
3807,445000.0
3808,532000.0
3809,391000.0
3810,425000.0
3811,615000.0
3812,279000.0
3813,279000.0
3814,390988.0
3815,265000.0
3816,760000.0
3817,766000.0
3818,270000.0
3819,310000.0
3820,320000.0
3821,510000.0
3822,730000.0
3823,600000.0
3824,625000.0
3825,1025000.0
3826,405000.0
3827,585000.0
3828,552000.0
3829,705000.0
3830,548000.0
3831,690000.0
3832,625000.0
3833,186375.0
3834,345000.0
3835,712000.0
3836,670000.0
3837,1651000.0
3838,2250000.0
3839,1844000.0
3840,2146601.0
3841,1500000.0
3842,1200000.0
3843,1028000.0
3844,1080000.0
3845,1260000.0
3846,1055000.0
3847,725000.0
3848,1600000.0
3849,755000.0
3850,2170000.0
3851,1175000.0
3852,585000.0
3853,420000.0
3854,525000.0
3855,299000.0
3856,206000.0
3857,425000.0
3858,460000.0
3859,781000.0
3860,866000.0
3861,828000.0
3862,782500.0
3863,827100.0
3864,900000.0
3865,349950.0
3866,520000.0
3867,385000.0
3868,495000.0
3869,270550.0
3870,817500.0
3871,240000.0
3872,570000.0
3873,439000.0
3874,369500.0
3875,605000.0
3876,630000.0
3877,453000.0
3878,590000.0
3879,536500.0
3880,465500.0
3881,456000.0
3882,495000.0
3883,481000.0
3884,468000.0
3885,463000.0
3886,623000.0
3887,475000.0
3888,805000.0
3889,1300000.0
3890,315000.0
3891,389500.0
3892,406000.0
3893,389000.0
3894,439500.0
3895,325000.0
3896,400000.0
3897,1000000.0
3898,1090000.0
3899,920000.0
3900,912000.0
3901,850000.0
3902,850000.0
3903,955000.0
3904,911000.0
3905,333000.0
3906,406443.0
3907,269999.0
3908,307000.0
3909,818000.0
3910,412000.0
3911,426000.0
3912,435000.0
3913,420450.0
3914,375000.0
3915,485000.0
3916,490000.0
3917,383500.0
3918,380000.0
3919,679000.0
3920,349000.0
3921,320000.0
3922,360000.0
3923,325000.0
3924,284000.0
3925,375000.0
3926,560000.0
3927,435000.0
3928,445700.0
3929,485000.0
3930,573000.0
3931,475600.0
3932,520000.0
3933,475000.0
3934,499000.0
3935,890000.0
3936,455000.0
3937,850000.0
3938,740000.0
3939,367000.0
3940,520000.0
3941,589000.0
3942,375000.0
3943,430000.0
3944,672000.0
3945,355000.0
3946,350000.0
3947,458000.0
3948,460000.0
3949,449950.0
3950,445000.0
3951,448800.0
3952,446960.0
3953,2750000.0
3954,5800000.0
3955,1200000.0
3956,240000.0
3957,180000.0
3958,1590000.0
3959,315000.0
3960,1135000.0
3961,540000.0
3962,880000.0
3963,328000.0
3964,420000.0
3965,300000.0
3966,859000.0
3967,507000.0
3968,1138000.0
3969,949950.0
3970,603000.0
3971,600000.0
3972,292067.0
3973,230000.0
3974,298000.0
3975,325000.0
3976,270000.0
3977,300000.0
3978,185000.0
3979,280000.0
3980,289999.0
3981,539000.0
3982,357500.0
3983,359950.0
3984,289000.0
3985,290000.0
3986,300000.0
3987,243500.0
3988,309950.0
3989,465000.0
3990,325000.0
3991,325000.0
3992,230000.0
3993,461000.0
3994,404200.0
3995,320000.0
3996,365000.0
3997,295000.0
3998,288000.0
3999,439500.0
4000,329000.0
4001,370000.0
4002,425000.0
4003,420000.0
4004,404000.0
4005,415100.0
4006,389000.0
4007,246500.0
4008,260000.0
4009,260000.0
4010,334000.0
4011,395000.0
4012,275000.0
4013,598200.0
4014,585000.0
4015,322000.0
4016,325000.0
4017,493000.0
4018,380000.0
4019,282500.0
4020,459950.0
4021,500000.0
4022,426250.0
4023,190000.0
4024,459000.0
4025,399950.0
4026,321000.0
4027,232500.0
4028,285000.0
4029,244950.0
4030,310000.0
4031,530000.0
4032,475000.0
4033,890000.0
4034,389000.0
4035,478000.0
4036,445000.0
4037,415000.0
4038,415000.0
4039,315000.0
4040,380000.0
4041,475000.0
4042,695000.0
4043,350000.0
4044,510000.0
4045,351000.0
4046,227000.0
4047,1190000.0
4048,900000.0
4049,499995.0
4050,515000.0
4051,374000.0
4052,535000.0
4053,343000.0
4054,775000.0
4055,550000.0
4056,1071000.0
4057,267500.0
4058,289000.0
4059,349900.0
4060,353000.0
4061,300000.0
4062,318000.0
4063,565000.0
4064,379000.0
4065,337050.0
4066,307500.0
4067,300000.0
4068,366000.0
4069,380600.0
4070,255000.0
4071,310000.0
4072,310000.0
4073,470000.0
4074,560000.0
4075,310000.0
4076,415000.0
4077,315000.0
4078,330000.0
4079,265000.0
4080,238000.0
4081,329500.0
4082,280000.0
4083,249000.0
4084,272700.0
4085,238000.0
4086,171500.0
4087,124500.0
4088,225000.0
4089,168000.0
4090,268500.0
4091,234000.0
4092,167000.0
4093,292000.0
4094,3025000.0
4095,525000.0
4096,700000.0
4097,888250.0
4098,135000.0
4099,207000.0
4100,260000.0
4101,825000.0
4102,630000.0
4103,612000.0
4104,1150000.0
4105,450000.0
4106,575000.0
4107,940000.0
4108,625000.0
4109,707000.0
4110,750000.0
4111,424305.0
4112,252000.0
4113,315000.0
4114,306000.0
4115,5200000.0
4116,425000.0
4117,415000.0
4118,370000.0
4119,385000.0
4120,355000.0
4121,475000.0
4122,560000.0
4123,570000.0
4124,283000.0
4125,299950.0
4126,215000.0
4127,216000.0
4128,725000.0
4129,340000.0
4130,350000.0
4131,1379000.0
4132,1170000.0
4133,420000.0
4134,460600.0
4135,520000.0
4136,500050.0
4137,380000.0
4138,502000.0
4139,245000.0
4140,229000.0
4141,218000.0
4142,290000.0
4143,281700.0
4144,288800.0
4145,299950.0
4146,2499990.0
4147,2424990.0
4148,192000.0
4149,215000.0
4150,1274000.0
4151,826000.0
4152,2299100.0
4153,333000.0
4154,322000.0
4155,330000.0
4156,320000.0
4157,580000.0
4158,823500.0
4159,515000.0
4160,835000.0
4161,810000.0
4162,295000.0
4163,240000.0
4164,240000.0
4165,495000.0
4166,540000.0
4167,540000.0
4168,499000.0
4169,602000.0
4170,575000.0
4171,668000.0
4172,680000.0
4173,729000.0
4174,905000.0
4175,1350000.0
4176,704000.0
4177,780000.0
4178,250000.0
4179,337950.0
4180,826000.0
4181,865000.0
4182,545000.0
4183,1320000.0
4184,640000.0
4185,289000.0
4186,380000.0
4187,745000.0
4188,559015.0
4189,247500.0
4190,390000.0
4191,350000.0
4192,440000.0
4193,390000.0
4194,240000.0
4195,333500.0
4196,297500.0
4197,258000.0
4198,272000.0
4199,519950.0
4200,880000.0
4201,560000.0
4202,340500.0
4203,405000.0
4204,260000.0
4205,470000.0
4206,490000.0
4207,317500.0
4208,654000.0
4209,1690320.0
4210,1999990.0
4211,421000.0
4212,465000.0
4213,460000.0
4214,675000.0
4215,583500.0
4216,690000.0
4217,353500.0
4218,428000.0
4219,360000.0
4220,449000.0
4221,377000.0
4222,325000.0
4223,300000.0
4224,463000.0
4225,310000.0
4226,406500.0
4227,242100.0
4228,270000.0
4229,410000.0
4230,315000.0
4231,450000.0
4232,395000.0
4233,425000.0
4234,250000.0
4235,325000.0
4236,400000.0
4237,209500.0
4238,349000.0
4239,399950.0
4240,365000.0
4241,170000.0
4242,587050.0
4243,510000.0
4244,645000.0
4245,730000.0
4246,466000.0
4247,355000.0
4248,450000.0
4249,446650.0
4250,351000.0
4251,445500.0
4252,360000.0
4253,641000.0
4254,564450.0
4255,325000.0
4256,298000.0
4257,1180000.0
4258,929404.0
4259,382000.0
4260,456000.0
4261,640000.0
4262,689000.0
4263,620000.0
4264,825000.0
4265,830000.0
4266,838800.0
4267,835000.0
4268,583400.0
4269,560000.0
4270,1048000.0
4271,700000.0
4272,767500.0
4273,450100.0
4274,625300.0
4275,586500.0
4276,630000.0
4277,460000.0
4278,1432080.0
4279,505000.0
4280,620000.0
4281,712000.0
4282,735000.0
4283,700000.0
4284,635000.0
4285,629950.0
4286,277500.0
4287,415000.0
4288,364075.0
4289,460000.0
4290,450000.0
4291,380000.0
4292,591400.0
4293,505000.0
4294,365000.0
4295,285000.0
4296,236600.0
4297,350000.0
4298,270050.0
4299,275000.0
4300,490000.0
4301,539950.0
4302,589000.0
4303,485000.0
4304,649000.0
4305,639900.0
4306,585000.0
4307,418000.0
4308,890000.0
4309,415000.0
4310,269000.0
4311,890000.0
4312,1065500.0
4313,1425000.0
4314,751000.0
4315,640000.0
4316,1225000.0
4317,690000.0
4318,515000.0
4319,899000.0
4320,1130000.0
4321,1246900.0
4322,1150000.0
4323,1275000.0
4324,534000.0
4325,650000.0
4326,250000.0
4327,910000.0
4328,955010.0
4329,790000.0
4330,775500.0
4331,332000.0
4332,170000.0
4333,260000.0
4334,317000.0
4335,254000.0
4336,275000.0
4337,249000.0
4338,220000.0
4339,264000.0
4340,180000.0
4341,229000.0
4342,7880000.0
4343,6100000.0
4344,1230000.0
4345,388000.0
4346,425000.0
4347,458000.0
4348,532000.0
4349,715000.0
4350,610000.0
4351,395000.0
4352,650000.0
4353,680000.0
4354,278000.0
4355,615000.0
4356,692500.0
4357,528000.0
4358,305100.0
4359,545000.0
4360,485000.0
4361,486000.0
4362,485000.0
4363,535000.0
4364,480500.0
4365,430000.0
4366,585000.0
4367,1250000.0
4368,865000.0
4369,1140000.0
4370,648000.0
4371,560000.0
4372,500000.0
4373,425000.0
4374,430000.0
4375,445000.0
4376,365000.0
4377,670000.0
4378,322000.0
4379,660000.0
4380,350000.0
4381,680000.0
4382,510000.0
4383,475000.0
4384,530000.0
4385,576388.0
4386,520000.0
4387,520000.0
4388,508800.0
4389,350000.0
4390,625000.0
4391,630000.0
4392,510000.0
4393,404500.0
4394,420000.0
4395,449950.0
4396,417500.0
4397,452500.0
4398,400000.0
4399,601700.0
4400,775000.0
4401,510000.0
4402,750000.0
4403,805000.0
4404,665000.0
4405,628500.0
4406,170000.0
4407,725000.0
4408,523000.0
4409,416000.0
4410,1275000.0
4411,1400000.0
4412,1275000.0
4413,729000.0
4414,620000.0
4415,1070000.0
4416,937500.0
4417,1525000.0
4418,750000.0
4419,1289950.0
4420,1075000.0
4421,750000.0
4422,820000.0
4423,675000.0
4424,923800.0
4425,820000.0
4426,1206505.0
4427,1400999.0
4428,1250000.0
4429,250000.0
4430,312000.0
4431,385500.0
4432,278875.0
4433,224000.0
4434,310000.0
4435,1365000.0
4436,1100000.0
4437,788000.0
4438,520000.0
4439,575000.0
4440,280000.0
4441,340000.0
4442,330000.0
4443,897250.0
4444,575000.0
4445,2425000.0
4446,1200000.0
4447,1025000.0
4448,4250000.0
4449,2600000.0
4450,4255000.0
4451,430000.0
4452,215000.0
4453,416500.0
4454,448000.0
4455,545000.0
4456,3258000.0
4457,2700000.0
4458,1610000.0
4459,1255000.0
4460,1299999.0
4461,1100000.0
4462,839000.0
4463,595000.0
4464,615000.0
4465,510000.0
4466,365000.0
4467,1925000.0
4468,645000.0
4469,237000.0
4470,785000.0
4471,654000.0
4472,938000.0
4473,257000.0
4474,425000.0
4475,506000.0
4476,375000.0
4477,552000.0
4478,581000.0
4479,295000.0
4480,830000.0
4481,628000.0
4482,480000.0
4483,850000.0
4484,268000.0
4485,200000.0
4486,235000.0
4487,481500.0
4488,332860.0
4489,239000.0
4490,565100.0
4491,565000.0
4492,470000.0
4493,849950.0
4494,925000.0
4495,590000.0
4496,575000.0
4497,320000.0
4498,320000.0
4499,384000.0
4500,280000.0
4501,489000.0
4502,420000.0
4503,350000.0
4504,1785000.0
4505,1407800.0
4506,425000.0
4507,450000.0
4508,970000.0
4509,1075000.0
4510,852000.0
4511,666000.0
4512,348000.0
4513,677500.0
4514,377000.0
4515,359500.0
4516,793000.0
4517,485000.0
4518,627500.0
4519,570000.0
4520,645000.0
4521,678000.0
4522,310000.0
4523,387600.0
4524,342000.0
4525,305000.0
4526,355000.0
4527,430000.0
4528,475000.0
4529,188100.0
4530,175000.0
4531,350000.0
4532,665000.0
4533,216000.0
4534,235000.0
4535,175000.0
4536,215000.0
4537,228000.0
4538,210000.0
4539,272500.0
4540,400000.0
4541,230000.0
4542,265500.0
4543,382500.0
4544,555500.0
4545,370000.0
4546,270000.0
4547,1085000.0
4548,387500.0
4549,455000.0
4550,389000.0
4551,375000.0
4552,445000.0
4553,340000.0
4554,520000.0
4555,465000.0
4556,700000.0
4557,442500.0
4558,355500.0
4559,865000.0
4560,555000.0
4561,538000.0
4562,830000.0
4563,600000.0
4564,435000.0
4565,1140000.0
4566,725000.0
4567,2280000.0
4568,2000000.0
4569,2000000.0
4570,1940000.0
4571,3087500.0
4572,1245000.0
4573,580000.0
4574,545000.0
4575,450000.0
4576,500000.0
4577,500000.0
4578,387000.0
4579,375000.0
4580,412500.0
4581,351000.0
4582,396000.0
4583,352000.0
4584,345000.0
4585,382500.0
4586,340000.0
4587,310000.0
4588,600000.0
4589,434975.0
4590,322500.0
4591,1010500.0
4592,385000.0
4593,420000.0
4594,405000.0
4595,495000.0
4596,425000.0
4597,415000.0
4598,392000.0
4599,360000.0
4600,565000.0
4601,326000.0
4602,315000.0
4603,536000.0
4604,536000.0
4605,740000.0
4606,660000.0
4607,481000.0
4608,560000.0
4609,735000.0
4610,307000.0
4611,314950.0
4612,293000.0
4613,277950.0
4614,350000.0
4615,325000.0
4616,378000.0
4617,750000.0
4618,605000.0
4619,443000.0
4620,500000.0
4621,475000.0
4622,220000.0
4623,227000.0
4624,371000.0
4625,460000.0
4626,600000.0
4627,589000.0
4628,349950.0
4629,378500.0
4630,354900.0
4631,195000.0
4632,207500.0
4633,375000.0
4634,265000.0
4635,925000.0
4636,760000.0
4637,1146600.0
4638,950000.0
4639,960000.0
4640,325000.0
4641,325000.0
4642,370000.0
4643,345000.0
4644,400000.0
4645,529500.0
4646,358000.0
4647,415000.0
4648,439444.0
4649,359950.0
4650,678000.0
4651,1150000.0
4652,215000.0
4653,419000.0
4654,419000.0
4655,454000.0
4656,505000.0
4657,190100.0
4658,225000.0
4659,215100.0
4660,245000.0
4661,215000.0
4662,318000.0
4663,339000.0
4664,305000.0
4665,395000.0
4666,246000.0
4667,154900.0
4668,260000.0
4669,270999.0
4670,295000.0
4671,307000.0
4672,249950.0
4673,289000.0
4674,280000.0
4675,351500.0
4676,285000.0
4677,223000.0
4678,266500.0
4679,309000.0
4680,325000.0
4681,510500.0
4682,360000.0
4683,739000.0
4684,390000.0
4685,387500.0
4686,460000.0
4687,435000.0
4688,769000.0
4689,479000.0
4690,375000.0
4691,352000.0
4692,580000.0
4693,480000.0
4694,840000.0
4695,1465000.0
4696,898715.0
4697,870000.0
4698,687001.0
4699,667750.0
4700,635000.0
4701,649000.0
4702,2250000.0
4703,278000.0
4704,306001.0
4705,265000.0
4706,220000.0
4707,1914000.0
4708,2100000.0
4709,1905000.0
4710,276000.0
4711,260000.0
4712,550000.0
4713,612500.0
4714,415000.0
4715,342000.0
4716,463800.0
4717,715000.0
4718,290000.0
4719,485000.0
4720,423500.0
4721,530000.0
4722,485000.0
4723,430000.0
4724,516000.0
4725,607500.0
4726,460000.0
4727,591000.0
4728,441000.0
4729,465000.0
4730,525000.0
4731,470000.0
4732,485000.0
4733,495000.0
4734,440000.0
4735,425000.0
4736,475000.0
4737,435000.0
4738,505000.0
4739,242000.0
4740,273000.0
4741,265000.0
4742,350000.0
4743,329000.0
4744,385000.0
4745,466000.0
4746,307000.0
4747,358000.0
4748,448000.0
4749,665000.0
4750,661000.0
4751,275000.0
4752,285000.0
4753,296000.0
4754,970000.0
4755,1066000.0
4756,2950000.0
4757,851000.0
4758,665000.0
4759,1090000.0
4760,698000.0
4761,1780000.0
4762,1500000.0
4763,1476700.0
4764,687500.0
4765,595000.0
4766,1030000.0
4767,1697648.0
4768,1200000.0
4769,1392000.0
4770,808000.0
4771,749000.0
4772,1290000.0
4773,1363963.0
4774,975000.0
4775,899000.0
4776,450000.0
4777,398000.0
4778,430000.0
4779,360000.0
4780,1050000.0
4781,445000.0
4782,540000.0
4783,1050000.0
4784,551000.0
4785,515000.0
4786,665000.0
4787,775000.0
4788,610000.0
4789,468000.0
4790,505000.0
4791,487000.0
4792,475000.0
4793,619950.0
4794,650000.0
4795,621000.0
4796,620000.0
4797,700000.0
4798,587500.0
4799,695000.0
4800,674725.0
4801,640000.0
4802,702250.0
4803,835000.0
4804,513500.0
4805,575000.0
4806,604500.0
4807,543000.0
4808,600000.0
4809,684000.0
4810,650500.0
4811,535000.0
4812,612000.0
4813,805000.0
4814,633000.0
4815,500000.0
4816,517500.0
4817,510500.0
4818,725000.0
4819,726000.0
4820,640000.0
4821,540000.0
4822,550000.0
4823,545000.0
4824,565000.0
4825,560000.0
4826,500000.0
4827,565000.0
4828,603000.0
4829,689000.0
4830,588888.0
4831,650000.0
4832,565000.0
4833,617000.0
4834,498650.0
4835,535000.0
4836,527000.0
4837,605100.0
4838,509900.0
4839,517500.0
4840,520555.0
4841,563000.0
4842,653000.0
4843,647000.0
4844,612000.0
4845,599950.0
4846,628000.0
4847,745000.0
4848,455000.0
4849,541500.0
4850,600000.0
4851,600000.0
4852,395000.0
4853,245000.0
4854,700000.0
4855,460000.0
4856,442000.0
4857,449950.0
4858,524000.0
4859,824500.0
4860,650000.0
4861,445000.0
4862,400000.0
4863,500007.0
4864,616000.0
4865,375000.0
4866,220000.0
4867,450000.0
4868,765000.0
4869,940000.0
4870,2050000.0
4871,560000.0
4872,405000.0
4873,475000.0
4874,540000.0
4875,512500.0
4876,440000.0
4877,435500.0
4878,235750.0
4879,415000.0
4880,415000.0
4881,368888.0
4882,280000.0
4883,392400.0
4884,435000.0
4885,250000.0
4886,350000.0
4887,340000.0
4888,400000.0
4889,295000.0
4890,270000.0
4891,375000.0
4892,675000.0
4893,645000.0
4894,237500.0
4895,232500.0
4896,1210000.0
4897,565000.0
4898,787000.0
4899,460000.0
4900,488000.0
4901,475000.0
4902,535000.0
4903,437500.0
4904,799900.0
4905,912500.0
4906,552750.0
4907,1032100.0
4908,409000.0
4909,415000.0
4910,380000.0
4911,425000.0
4912,490000.0
4913,513000.0
4914,384751.0
4915,360000.0
4916,640000.0
4917,595000.0
4918,315000.0
4919,310000.0
4920,376000.0
4921,330000.0
4922,389950.0
4923,276000.0
4924,427500.0
4925,435000.0
4926,385000.0
4927,388500.0
4928,453400.0
4929,570000.0
4930,603580.0
4931,695000.0
4932,429950.0
4933,582500.0
4934,700000.0
4935,613000.0
4936,1300000.0
4937,577500.0
4938,450500.0
4939,615000.0
4940,469950.0
4941,505000.0
4942,550000.0
4943,530000.0
4944,609000.0
4945,525000.0
4946,485000.0
4947,695000.0
4948,595000.0
4949,420000.0
4950,415000.0
4951,500000.0
4952,725000.0
4953,420000.0
4954,679950.0
4955,387000.0
4956,420000.0
4957,451000.0
4958,389900.0
4959,349500.0
4960,572000.0
4961,535000.0
4962,457900.0
4963,400000.0
4964,400000.0
4965,465000.0
4966,400000.0
4967,325000.0
4968,432000.0
4969,505000.0
4970,506000.0
4971,355000.0
4972,472500.0
4973,420000.0
4974,383000.0
4975,195000.0
4976,495000.0
4977,550000.0
4978,555000.0
4979,663200.0
4980,1100000.0
4981,715000.0
4982,775000.0
4983,445000.0
4984,565000.0
4985,482500.0
4986,585000.0
4987,389000.0
4988,425000.0
4989,552000.0
4990,450000.0
4991,412000.0
4992,516000.0
4993,520000.0
4994,485000.0
4995,554000.0
4996,465100.0
4997,469000.0
4998,520000.0
4999,430000.0
5000,580000.0
5001,520000.0
5002,585000.0
5003,519000.0
5004,536000.0
5005,730000.0
5006,520000.0
5007,540000.0
5008,551500.0
5009,521000.0
5010,641000.0
5011,517000.0
5012,550000.0
5013,496800.0
5014,550000.0
5015,797000.0
5016,485000.0
5017,500000.0
5018,625000.0
5019,545000.0
5020,609900.0
5021,696000.0
5022,735000.0
5023,575000.0
5024,725000.0
5025,990000.0
5026,536000.0
5027,665000.0
5028,851000.0
5029,954500.0
5030,535000.0
5031,520000.0
5032,520000.0
5033,750000.0
5034,2400000.0
5035,1700000.0
5036,406353.0
5037,724000.0
5038,437500.0
5039,995000.0
5040,585000.0
5041,624950.0
5042,739000.0
5043,789950.0
5044,630000.0
5045,388000.0
5046,365000.0
5047,350000.0
5048,460000.0
5049,341500.0
5050,629995.0
5051,475000.0
5052,599178.0
5053,387000.0
5054,431275.0
5055,267775.0
5056,502500.0
5057,508000.0
5058,699900.0
5059,492000.0
5060,350000.0
5061,405000.0
5062,534950.0
5063,879950.0
5064,1625000.0
5065,1527500.0
5066,1400000.0
5067,1030000.0
5068,1625000.0
5069,925000.0
5070,1640000.0
5071,1188000.0
5072,1450000.0
5073,1955000.0
5074,416000.0
5075,295000.0
5076,457000.0
5077,468000.0
5078,380000.0
5079,268000.0
5080,419000.0
5081,448800.0
5082,494700.0
5083,587000.0
5084,452100.0
5085,335000.0
5086,501000.0
5087,515000.0
5088,465000.0
5089,322500.0
5090,351000.0
5091,292500.0
5092,310000.0
5093,265000.0
5094,236750.0
5095,306000.0
5096,218000.0
5097,335000.0
5098,902500.0
5099,767500.0
5100,353600.0
5101,898888.0
5102,623000.0
5103,530000.0
5104,755000.0
5105,463000.0
5106,460000.0
5107,730000.0
5108,715000.0
5109,474900.0
5110,479801.0
5111,417000.0
5112,575000.0
5113,595000.0
5114,484000.0
5115,399950.0
5116,570000.0
5117,875000.0
5118,780100.0
5119,705000.0
5120,950000.0
5121,800000.0
5122,913000.0
5123,774125.0
5124,800000.0
5125,1032000.0
5126,675000.0
5127,478000.0
5128,805000.0
5129,610000.0
5130,620000.0
5131,1092000.0
5132,705000.0
5133,592500.0
5134,740000.0
5135,625000.0
5136,861300.0
5137,990000.0
5138,1000000.0
5139,743000.0
5140,800000.0
5141,655000.0
5142,840000.0
5143,750000.0
5144,1470000.0
5145,650000.0
5146,605000.0
5147,788000.0
5148,2918000.0
5149,2485750.0
5150,1950000.0
5151,625000.0
5152,600000.0
5153,750000.0
5154,750000.0
5155,548000.0
5156,1150000.0
5157,2500000.0
5158,559500.0
5159,544200.0
5160,335000.0
5161,339950.0
5162,417000.0
5163,360000.0
5164,373500.0
5165,545000.0
5166,319000.0
5167,655000.0
5168,308000.0
5169,445000.0
5170,1150000.0
5171,1200000.0
5172,217950.0
5173,379000.0
5174,2138340.0
5175,1415600.0
5176,190000.0
5177,396500.0
5178,335500.0
5179,375000.0
5180,342500.0
5181,290000.0
5182,349999.0
5183,320000.0
5184,325000.0
5185,346300.0
5186,342500.0
5187,328000.0
5188,373000.0
5189,289000.0
5190,260000.0
5191,319950.0
5192,380000.0
5193,350000.0
5194,328000.0
5195,324900.0
5196,275000.0
5197,295000.0
5198,297300.0
5199,320000.0
5200,265500.0
5201,260000.0
5202,337500.0
5203,299500.0
5204,301500.0
5205,325000.0
5206,328000.0
5207,384995.0
5208,324990.0
5209,890000.0
5210,845000.0
5211,925000.0
5212,928000.0
5213,840000.0
5214,2480000.0
5215,1775000.0
5216,1775000.0
5217,975000.0
5218,1436000.0
5219,938000.0
5220,1285000.0
5221,1690000.0
5222,840000.0
5223,830000.0
5224,878000.0
5225,875000.0
5226,885000.0
5227,905000.0
5228,2150000.0
5229,1763700.0
5230,1663000.0
5231,1795000.0
5232,1555000.0
5233,1200688.0
5234,2340000.0
5235,1600000.0
5236,595000.0
5237,650000.0
5238,1491500.0
5239,1560000.0
5240,1388800.0
5241,638000.0
5242,957500.0
5243,1781000.0
5244,1430000.0
5245,1400000.0
5246,1085000.0
5247,615000.0
5248,650000.0
5249,545000.0
5250,565000.0
5251,332000.0
5252,650000.0
5253,805000.0
5254,1450000.0
5255,880000.0
5256,575000.0
5257,530000.0
5258,580000.0
5259,335000.0
5260,285000.0
5261,256250.0
5262,298000.0
5263,230000.0
5264,292500.0
5265,299950.0
5266,653000.0
5267,580000.0
5268,819950.0
5269,500000.0
5270,310000.0
5271,393000.0
5272,435000.0
5273,635100.0
5274,960000.0
5275,950000.0
5276,875000.0
5277,255000.0
5278,285000.0
5279,339950.0
5280,306000.0
5281,265500.0
5282,660000.0
5283,960000.0
5284,330000.0
5285,915000.0
5286,1485000.0
5287,379950.0
5288,545000.0
5289,335000.0
5290,270000.0
5291,397000.0
5292,599900.0
5293,465000.0
5294,550000.0
5295,1295000.0
5296,776000.0
5297,825100.0
5298,899900.0
